employee_id,source_employee_id,company_origin,first_name,last_name,full_name,email,department,department_standardized,job_title,manager_id,employment_type,country,jurisdiction,hire_date,source_system,salary_original,currency,pay_frequency,compensation_effective_date,salary_usd_annual,benefits_enrolled,benefits_enrollment_date,source_systems,dedup_method,failed_check,failed_check_description
AC-000268,ACQ_00268,AcquiredCo,Rebecca,Perez,Rebecca Perez,rebecca.perez@acquiredco.com,Finance,Finance,Systems Administrator,,Full-Time,Mexico,,2024-07-30,acquiredco_hris,89683,USD,Bi-Weekly,2024-01-08,2331758.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000271,ACQ_00271,AcquiredCo,Kimberly,Williams,Kimberly Williams,kimberly.williams@acquiredco.com,Strategy,Strategy,Accountant,AC-000717,Contractor,Ireland,,2016-10-20,acquiredco_hris,193144,USD,Monthly,2024-12-16,2317728.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000273,ACQ_00273,AcquiredCo,Ruth,Parker,Ruth Parker,ruth.parker@acquiredco.com,Communications,Marketing,Project Manager,AC-000349,Full-Time,China,,2019-04-10,acquiredco_hris,109668,EUR,Bi-Weekly,2024-05-07,3079477.44,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000274,ACQ_00274,AcquiredCo,Lisa,Murphy,Lisa Murphy,lisa.murphy@acquiredco.com,Quality Assurance,Engineering,Sales Director,AC-000967,Part-Time,India,,2022-12-24,acquiredco_hris,86854,EUR,Bi-Weekly,2024-02-01,2438860.32,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000275,ACQ_00275,AcquiredCo,Carolyn,Henry,Carolyn Henry,carolyn.henry@acquiredco.com,Business Development,Sales,Staff Engineer,AC-000869,Contractor,United Kingdom,,2015-04-24,acquiredco_hris,129318,USD,Bi-Weekly,2024-11-06,3362268.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000277,ACQ_00277,AcquiredCo,Lisa,Robinson,Lisa Robinson,lisa.robinson@acquiredco.com,Product,Product,Software Engineer,AC-002584,Part-Time,Germany,,2019-11-10,acquiredco_hris,78537,USD,Bi-Weekly,2024-12-05,2041962.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000278,ACQ_00278,AcquiredCo,Margaret,Gomez,Margaret Gomez,margaret.gomez@acquiredco.com,Legal,Legal,Product Manager,AC-000344,Part-Time,China,,2022-05-22,acquiredco_hris,97812,GBP,Bi-Weekly,2023-10-07,3229752.24,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000279,ACQ_00279,AcquiredCo,Catherine,Shelton,Catherine Shelton,catherine.shelton@acquiredco.com,Legal,Legal,Analyst,AC-000186,Part-Time,Italy,,2021-05-30,acquiredco_hris,119033,GBP,Bi-Weekly,2024-09-24,3930469.66,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000299,ACQ_00299,AcquiredCo,Angela,Edwards,Angela Edwards,angela.edwards@acquiredco.com,Sales,Sales,Consultant,AC-002684,Full-Time,Spain,,2023-11-12,acquiredco_hris,132243,USD,Bi-Weekly,2024-01-25,3438318.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000312,ACQ_00312,AcquiredCo,Jessica,Sanchez,Jessica Sanchez,jessica.sanchez@acquiredco.com,Marketing,Marketing,Accountant,AC-002933,Part-Time,Australia,,2022-07-14,acquiredco_hris,104407,EUR,Bi-Weekly,2024-12-06,2931748.56,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000317,ACQ_00317,AcquiredCo,Charles,Cooper,Charles Cooper,charles.cooper@acquiredco.com,Strategy,Strategy,Controller,,Part-Time,Germany,,2018-12-23,acquiredco_hris,104075,EUR,Bi-Weekly,2024-09-11,2922426.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000323,ACQ_00323,AcquiredCo,Andrew,Moreno,Andrew Moreno,andrew.moreno@acquiredco.com,Strategy,Strategy,Controller,AC-000251,Full-Time,Spain,,2020-12-28,acquiredco_hris,99101,EUR,Bi-Weekly,2023-11-05,2782756.08,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000327,ACQ_00327,AcquiredCo,Donna,Johnson,Donna Johnson,donna.johnson@acquiredco.com,Strategy,Strategy,Senior Product Manager,AC-000498,Full-Time,United Kingdom,,2019-06-15,acquiredco_hris,95339,USD,Bi-Weekly,2024-05-28,2478814.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000329,ACQ_00329,AcquiredCo,Angela,Martinez,Angela Martinez,angela.martinez@acquiredco.com,Engineering,Engineering,Sales Representative,AC-001401,Part-Time,Japan,,2020-07-19,acquiredco_hris,105905,EUR,Bi-Weekly,2024-09-27,2973812.4,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000331,ACQ_00331,AcquiredCo,Donna,Boyd,Donna Boyd,donna.boyd@acquiredco.com,Business Development,Sales,Software Engineer,AC-001819,Part-Time,France,,2023-03-18,acquiredco_hris,155987,USD,Bi-Weekly,2023-11-07,4055662.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000332,ACQ_00332,AcquiredCo,Patricia,Garcia,Patricia Garcia,patricia.garcia@acquiredco.com,Quality Assurance,Engineering,Data Analyst,AC-000594,Contractor,Ireland,,2022-05-13,acquiredco_hris,119737,GBP,Bi-Weekly,2024-12-05,3953715.74,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000340,ACQ_00340,AcquiredCo,Brenda,Lewis,Brenda Lewis,brenda.lewis@acquiredco.com,Strategy,Strategy,Software Engineer,AC-002629,Full-Time,India,,2024-02-22,acquiredco_hris,129823,USD,Bi-Weekly,2023-11-13,3375398.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000355,ACQ_00355,AcquiredCo,Alexander,Thomas,Alexander Thomas,alexander.thomas@acquiredco.com,Manufacturing,Manufacturing,QA Lead,AC-001688,Contractor,Canada,,2024-07-20,acquiredco_hris,112828,GBP,Bi-Weekly,2024-10-15,3725580.56,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000360,ACQ_00360,AcquiredCo,Anna,Gordon,Anna Gordon,anna.gordon@acquiredco.com,Product,Product,Operations Manager,AC-002263,Full-Time,Netherlands,,2016-02-29,acquiredco_hris,112930,USD,Bi-Weekly,2024-05-30,2936180.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000362,ACQ_00362,AcquiredCo,Matthew,Wright,Matthew Wright,matthew.wright@acquiredco.com,Communications,Marketing,Senior Software Engineer,AC-002992,Contractor,South Korea,,2015-11-30,acquiredco_hris,113019,GBP,Bi-Weekly,2024-03-18,3731887.38,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000363,ACQ_00363,AcquiredCo,Timothy,Peterson,Timothy Peterson,timothy.peterson@acquiredco.com,Manufacturing,Manufacturing,Staff Engineer,AC-002046,Full-Time,India,,2022-01-28,acquiredco_hris,114927,EUR,Bi-Weekly,2024-08-09,3227150.16,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000365,ACQ_00365,AcquiredCo,Michael,Morris,Michael Morris,michael.morris@acquiredco.com,Strategy,Strategy,Account Executive,AC-000537,Part-Time,Canada,,2021-11-18,acquiredco_hris,95251,USD,Bi-Weekly,2023-09-10,2476526.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000367,ACQ_00367,AcquiredCo,Ruth,Lopez,Ruth Lopez,ruth.lopez@acquiredco.com,Legal,Legal,Consultant,,Part-Time,United States,,2019-10-03,acquiredco_hris,85712,EUR,Bi-Weekly,2024-12-10,2406792.96,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000369,ACQ_00369,AcquiredCo,Nicholas,Wright,Nicholas Wright,nicholas.wright@acquiredco.com,Operations,Operations,QA Lead,AC-001764,Full-Time,Netherlands,,2021-03-06,acquiredco_hris,148068,USD,Bi-Weekly,2024-12-22,3849768.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000375,ACQ_00375,AcquiredCo,Debra,Price,Debra Price,debra.price@acquiredco.com,Sales,Sales,Data Scientist,AC-002429,Part-Time,Sweden,,2023-10-28,acquiredco_hris,139760,USD,Bi-Weekly,2024-06-24,3633760.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000392,ACQ_00392,AcquiredCo,Debra,Walker,Debra Walker,debra.walker@acquiredco.com,Sales,Sales,HR Specialist,AC-002963,Part-Time,Mexico,,2023-03-11,acquiredco_hris,87224,GBP,Bi-Weekly,2024-02-11,2880136.48,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000395,ACQ_00395,AcquiredCo,Stephanie,Bennett,Stephanie Bennett,stephanie.bennett@acquiredco.com,Quality Assurance,Engineering,Data Scientist,AC-002261,Part-Time,Canada,,2015-11-26,acquiredco_hris,133480,GBP,Bi-Weekly,2024-10-26,4407509.6,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000397,ACQ_00397,AcquiredCo,Rebecca,Garcia,Rebecca Garcia,rebecca.garcia@acquiredco.com,DevOps,Engineering,Solutions Architect,AC-001937,Part-Time,United States,,2021-02-20,acquiredco_hris,85844,EUR,Bi-Weekly,2024-10-25,2410499.52,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000400,ACQ_00400,AcquiredCo,Justin,Mason,Justin Mason,justin.mason@acquiredco.com,DevOps,Engineering,HR Specialist,AC-002657,Full-Time,United Kingdom,,2016-03-29,acquiredco_hris,80646,USD,Bi-Weekly,2024-12-18,2096796.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000404,ACQ_00404,AcquiredCo,Barbara,Clark,Barbara Clark,barbara.clark@acquiredco.com,Finance,Finance,Marketing Manager,AC-002203,Contractor,Italy,,2023-06-04,acquiredco_hris,72772,GBP,Bi-Weekly,2024-01-03,2402931.44,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000419,ACQ_00419,AcquiredCo,Ashley,Wilson,Ashley Wilson,ashley.wilson@acquiredco.com,Human Resources,Human Resources,Recruiter,AC-001245,Full-Time,Australia,,2022-06-28,acquiredco_hris,118889,USD,Bi-Weekly,2024-07-30,3091114.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000426,ACQ_00426,AcquiredCo,Daniel,Sanchez,Daniel Sanchez,daniel.sanchez@acquiredco.com,Communications,Marketing,Senior Product Manager,AC-001211,Part-Time,Canada,,2016-10-19,acquiredco_hris,134433,USD,Bi-Weekly,2024-12-22,3495258.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000427,ACQ_00427,AcquiredCo,Richard,Taylor,Richard Taylor,richard.taylor@acquiredco.com,Finance,Finance,Data Analyst,AC-001625,Contractor,Singapore,,2015-01-04,acquiredco_hris,126971,EUR,Bi-Weekly,2024-01-16,3565345.68,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000436,ACQ_00436,AcquiredCo,Emily,Brown,Emily Brown,emily.brown@acquiredco.com,Marketing,Marketing,Business Analyst,AC-000844,Contractor,Germany,,2023-05-18,acquiredco_hris,134144,USD,Bi-Weekly,2023-06-08,3487744.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000439,ACQ_00439,AcquiredCo,Catherine,Morgan,Catherine Morgan,catherine.morgan@acquiredco.com,Finance,Finance,Systems Administrator,AC-001256,Part-Time,Japan,,2017-01-20,acquiredco_hris,126635,EUR,Bi-Weekly,2024-05-14,3555910.8,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000442,ACQ_00442,AcquiredCo,Raymond,Taylor,Raymond Taylor,raymond.taylor@acquiredco.com,Engineering,Engineering,Senior Product Manager,AC-001571,Part-Time,Canada,,2018-03-05,acquiredco_hris,98767,USD,Bi-Weekly,2024-05-16,2567942.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000453,ACQ_00453,AcquiredCo,Melissa,Phillips,Melissa Phillips,melissa.phillips@acquiredco.com,Product,Product,Operations Manager,AC-001499,Full-Time,France,,2023-02-23,acquiredco_hris,79835,GBP,Bi-Weekly,2024-07-27,2636151.7,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000456,ACQ_00456,AcquiredCo,Joshua,Ramos,Joshua Ramos,joshua.ramos@acquiredco.com,Data Science,Data,Controller,AC-002637,Contractor,United States,,2019-03-26,acquiredco_hris,218675,EUR,Bi-Weekly,2023-12-22,6140394.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000462,ACQ_00462,AcquiredCo,Patricia,Moore,Patricia Moore,patricia.moore@acquiredco.com,Data Science,Data,Analyst,AC-001302,Full-Time,South Korea,,2017-12-08,acquiredco_hris,134893,USD,Bi-Weekly,2024-04-07,3507218.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000466,ACQ_00466,AcquiredCo,Alexander,Anderson,Alexander Anderson,alexander.anderson@acquiredco.com,Human Resources,Human Resources,Senior Product Manager,AC-000918,Part-Time,Spain,,2018-12-08,acquiredco_hris,113848,EUR,Bi-Weekly,2023-12-10,3196851.84,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000467,ACQ_00467,AcquiredCo,Deborah,Rogers,Deborah Rogers,deborah.rogers@acquiredco.com,Data Science,Data,Recruiter,AC-000748,Contractor,United Kingdom,,2023-02-24,acquiredco_hris,63436,GBP,Bi-Weekly,2024-12-26,2094656.72,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000474,ACQ_00474,AcquiredCo,Samuel,Cooper,Samuel Cooper,samuel.cooper@acquiredco.com,Product,Product,Consultant,,Contractor,Germany,,2019-04-18,acquiredco_hris,106983,EUR,Bi-Weekly,2023-10-29,3004082.64,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000475,ACQ_00475,AcquiredCo,William,Mason,William Mason,william.mason@acquiredco.com,Marketing,Marketing,HR Manager,AC-000123,Part-Time,China,,2024-03-23,acquiredco_hris,145697,GBP,Bi-Weekly,2023-12-29,4810914.94,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000476,ACQ_00476,AcquiredCo,Larry,Thompson,Larry Thompson,larry.thompson@acquiredco.com,Business Development,Sales,Solutions Architect,AC-001755,Contractor,Brazil,,2017-12-22,acquiredco_hris,100077,USD,Bi-Weekly,2023-04-03,2602002.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000483,ACQ_00483,AcquiredCo,Brian,Jones,Brian Jones,brian.jones@acquiredco.com,Quality Assurance,Engineering,Marketing Specialist,AC-000820,Contractor,Mexico,,2019-11-27,acquiredco_hris,134702,USD,Bi-Weekly,2024-10-10,3502252.0,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000500,ACQ_00500,AcquiredCo,Ashley,Kemp,Ashley Kemp,ashley.kemp@acquiredco.com,Quality Assurance,Engineering,Product Manager,AC-000995,Full-Time,Australia,,2023-08-28,acquiredco_hris,120456,GBP,Bi-Weekly,2024-10-21,3977457.12,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000503,ACQ_00503,AcquiredCo,Henry,Cooper,Henry Cooper,henry.cooper@acquiredco.com,Strategy,Strategy,Sales Director,AC-002870,Part-Time,South Korea,,2015-10-10,acquiredco_hris,85562,EUR,Bi-Weekly,2023-04-27,2402580.96,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000509,ACQ_00509,AcquiredCo,Dorothy,Fox,Dorothy Fox,dorothy.fox@acquiredco.com,Marketing,Marketing,Data Analyst,AC-002250,Contractor,Switzerland,,2023-12-30,acquiredco_hris,112901,EUR,Bi-Weekly,2023-03-05,3170260.08,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000515,ACQ_00515,AcquiredCo,Margaret,Nickerson,Margaret Nickerson,margaret.nickerson@acquiredco.com,Strategy,Strategy,Senior Product Manager,AC-002296,Contractor,United States,,2017-05-21,acquiredco_hris,102040,EUR,Bi-Weekly,2024-06-24,2865283.2,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000516,ACQ_00516,AcquiredCo,Christine,Fox,Christine Fox,christine.fox@acquiredco.com,Marketing,Marketing,Account Executive,,Part-Time,Sweden,,2019-05-28,acquiredco_hris,74621,EUR,Bi-Weekly,2024-08-10,2095357.68,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000532,ACQ_00532,AcquiredCo,Robert,Price,Robert Price,robert.price@acquiredco.com,Information Technology,Information Technology,Data Engineer,AC-002065,Part-Time,Hong Kong,,2018-09-02,acquiredco_hris,124308,EUR,Bi-Weekly,2024-12-12,3490568.64,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000544,ACQ_00544,AcquiredCo,Angela,Reyes,Angela Reyes,angela.reyes@acquiredco.com,Product,Product,Marketing Manager,AC-001084,Contractor,Canada,,2024-02-17,acquiredco_hris,67456,GBP,Bi-Weekly,2024-02-11,2227397.12,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
AC-000545,ACQ_00545,AcquiredCo,Laura,Torres,Laura Torres,laura.torres@acquiredco.com,Data Science,Data,HR Manager,AC-000626,Full-Time,Australia,,2018-02-11,acquiredco_hris,134516,EUR,Bi-Weekly,2024-06-12,3777209.28,False,,acquiredco_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
